Id,AccountId,Name,Amount,CurrencyIsoCode,StageName,CreatedDate,CloseDate,IsClosed,IsWon
006_ezml0ywqwye4ou,001_iz288fuowv42rp,Deal - New,4629.6,USD,Closed Won,2023-02-11,2023-04-09,True,True
006_j3p38dlpvp7kyv,001_kr9ed7ixgpnd24,Deal - New,10956.55,USD,Closed Won,2025-01-02,2025-04-23,True,True
006_d7j8odsccu5lk5,001_pk5x98q50ce06v,Deal - Expansion,8201.03,USD,Closed Won,2023-04-23,2023-05-19,True,True
006_zo4e5lt5frra4d,001_xymzlafsqgl5x0,Deal - Expansion,6752.32,GBP,Closed Lost,2023-03-29,2023-06-28,True,False
006_bh9vtr08kwd1wq,001_b6frl8sw1vvcr2,Deal - Expansion,12915.41,EUR,Closed Lost,2023-12-21,2024-02-26,True,False
006_1dq25pfrcporeb,001_7608oij4ef7eaz,Deal - Renewal,15643.23,EUR,Closed Won,2023-05-08,2023-06-05,True,True
006_n8n7x09nnru4cl,001_56lmnmt11fm4c7,Deal - Expansion,11530.77,USD,Closed Lost,2024-09-25,2024-10-25,True,False
006_6ipirr25ba9n0t,001_6c9dqab5qqxrzk,Deal - New,11864.64,USD,Closed Lost,2023-08-19,2023-11-29,True,False
006_yczpmaeksmlsff,001_nfps9b5yqaworq,Deal - New,19186.93,USD,Closed Lost,2023-09-25,2023-11-03,True,False
006_4b4zmi3c471bbm,001_lviyfhlaaddy6k,Deal - Renewal,5858.2,USD,Closed Lost,2023-07-02,2023-10-28,True,False
006_73u8za4sgb2vmu,001_pte9tl8ru9oor8,Deal - Renewal,18049.01,AED,Negotiation,2024-07-25,,False,False
006_lqy2c8icvoq2mz,001_givddkk6mbfn4f,Deal - Expansion,19545.38,USD,Closed Lost,2023-07-08,2023-09-24,True,False
006_e80w0fxgbhvefe,001_g1i3qbj7wujl72,Deal - Expansion,9235.9,USD,Closed Lost,2024-11-11,2025-02-02,True,False
006_wfj012nbjp537z,001_wdec49xg7xsuvb,Deal - Renewal,27677.06,USD,Qualified,2025-01-29,,False,False
006_3i4fzrqtxhnhoi,001_7wj1enbqka0gb5,Deal - Renewal,9161.49,EUR,Closed Won,2024-08-05,2024-11-14,True,True
006_nw8h1r6p5jc3um,001_afer1ql1z5kcdi,Deal - Expansion,7676.29,USD,Closed Lost,2023-01-25,2023-04-12,True,False
006_cye3ymfnruermq,001_cxj36umy0n5xop,Deal - Expansion,3170.89,USD,Proposal,2023-06-25,,False,False
006_541s395ot5qbep,001_at4b2r34p1hjf0,Deal - New,11919.19,USD,Qualified,2024-10-15,,False,False
006_786br6qsfyhamz,001_icu6rnc6vx5u1c,Deal - New,18262.37,USD,Closed Lost,2023-09-13,2023-10-17,True,False
006_r3hu6mybfnnfik,001_9bofh4lpbmrcco,Deal - Expansion,6918.47,USD,Negotiation,2023-03-19,,False,False
006_ag8s1wqckfuuk4,001_zhx9jj2scykobi,Deal - Expansion,9487.83,USD,Closed Won,2025-07-04,2025-09-18,True,True
006_nigup9uo6d1gqv,001_4gkew6gons2drm,Deal - Renewal,27673.94,EUR,Closed Lost,2024-02-08,2024-04-17,True,False
006_at2hdvgk2o0dr8,001_tov7nub14tnq7x,Deal - New,9353.18,USD,Proposal,2025-07-26,,False,False
006_tywkef722icn4w,001_gnsxy5g06g1sbi,Deal - Expansion,8741.7,USD,Closed Lost,2024-08-29,2024-10-24,True,False
006_gagtmhwui5zf4m,001_f2vmiz2v5qiskn,Deal - Renewal,10848.11,GBP,Proposal,2025-09-13,,False,False
006_seuxkjyrgd5gcx,001_3tz1kvms5vz7dx,Deal - New,18759.74,USD,Qualified,2023-03-07,,False,False
006_cyjc0e37bonina,001_31zv9t4xf79v4i,Deal - Renewal,8279.25,USD,Closed Won,2024-06-23,2024-08-03,True,True
006_r438gq9baca6x6,001_ofznrycyrvmrn0,Deal - New,7292.39,USD,Closed Won,2025-05-18,2025-09-12,True,True
006_s6ku8ifcwu562k,001_sf701tpppe4mga,Deal - Renewal,24519.72,USD,Proposal,2025-03-01,,False,False
006_w2d2taxgiqgnyl,001_du3xnhhz1qtsdy,Deal - Renewal,11488.62,GBP,Closed Lost,2024-10-27,2024-12-31,True,False
006_8u1ppdyjkcudmm,001_3bwut4rxozri41,Deal - Expansion,11266.62,AED,Closed Lost,2024-04-11,2024-05-18,True,False
006_hbyuob9rpuhwix,001_uvo804wu9djdq1,Deal - New,17510.1,USD,Negotiation,2023-06-22,,False,False
006_23ob61bqwwoxvi,001_o1n3l2e3osuye6,Deal - New,23578.27,USD,Qualified,2023-10-30,,False,False
006_tls9ghab2d08si,001_f8529tgvix5ej9,Deal - Expansion,3791.12,GBP,Closed Won,2024-07-16,2024-09-19,True,True
006_s02i1wye3klja0,001_xtewvvrm8eo4y6,Deal - New,55122.72,USD,Proposal,2023-01-12,,False,False
006_grzlnzgr1zfvyi,001_f2vmiz2v5qiskn,Deal - New,8071.23,USD,Closed Lost,2024-11-02,2025-01-25,True,False
006_vmbv184ypr0msm,001_z9fvlq2x5wyuba,Deal - Expansion,14031.19,EUR,Negotiation,2023-06-20,,False,False
006_jcitxk7h5gyi0j,001_b8dod2dseojnmn,Deal - Expansion,23916.34,USD,Qualified,2023-02-23,,False,False
006_it1sa9g6jpfe9y,001_cb9kh90b366948,Deal - Renewal,15479.09,USD,Proposal,2023-10-05,,False,False
006_4r7t594ulupl5g,001_8h755n7te4hx4v,Deal - New,18226.06,EUR,Proposal,2024-09-14,,False,False
006_nrq3jlws1kq6vg,001_2mo0lgaja32gp2,Deal - Renewal,7115.46,USD,Closed Won,2024-01-21,2024-02-10,True,True
006_62dm75ywyuajd0,001_thk5iw7ynnw58o,Deal - Renewal,18736.28,USD,Proposal,2024-11-10,,False,False
006_328v73bxas8rii,001_kkb0sdiklzjs83,Deal - Expansion,15622.97,USD,Closed Lost,2024-12-08,2025-03-02,True,False
006_gjvvjjn1542zn5,001_92plxyv9mhdj7i,Deal - Renewal,4447.24,GBP,Negotiation,2024-02-27,,False,False
006_iybr4frgwlpn2w,001_ronyvxi20lpwu7,Deal - Renewal,35463.03,USD,Closed Won,2024-07-21,2024-08-26,True,True
006_azglof14f4ehuy,001_yjslh67gq4ras0,Deal - Expansion,21024.71,USD,Closed Won,2025-05-04,2025-07-11,True,True
006_zpb4cz4ur16s9r,001_wq7aazsm43hnxu,Deal - Renewal,11594.63,USD,Closed Lost,2024-04-17,2024-07-26,True,False
006_sbdde76mr651dq,001_tigyfzhzvbabst,Deal - Renewal,12154.39,AED,Closed Won,2024-02-12,2024-05-24,True,True
006_jusvhu8la8q5gf,001_4n3yq5ik5aratj,Deal - Expansion,13954.42,USD,Closed Won,2024-12-19,2025-03-21,True,True
006_t3z1gspv0mtlj1,001_7kjrybmad5hfp7,Deal - New,22848.49,USD,Closed Lost,2023-01-25,2023-03-30,True,False
006_4y3ixjzro62le6,001_pgpyb75fyb4npu,Deal - New,29223.24,USD,Closed Won,2023-04-27,2023-06-22,True,True
006_k0e4jjfvq492w8,001_02ylge9r1d9elu,Deal - New,5565.09,USD,Proposal,2024-04-29,,False,False
006_n6rii93utr7tft,001_ygpebkwhultrws,Deal - Renewal,17211.58,USD,Closed Lost,2025-09-14,2025-12-19,True,False
006_iyuu8mkl9te5i9,001_vk5kkloraln8tr,Deal - Renewal,19334.81,USD,Qualified,2024-11-18,,False,False
006_85to86hgfqgeq7,001_8fpir6obsnos5a,Deal - New,4290.83,USD,Proposal,2025-05-10,,False,False
006_kbrl0z7yi0qgek,001_eowpwb0dmcnof7,Deal - Renewal,11098.44,USD,Closed Won,2025-08-08,2025-09-23,True,True
006_6h01netsbe2orw,001_v5j384qqw2xo5s,Deal - Expansion,25419.91,EUR,Closed Won,2024-06-15,2024-09-20,True,True
006_sbkxcbpmzg162j,001_lc4m438xx4tp8o,Deal - New,19015.81,USD,Qualified,2023-04-29,,False,False
006_1ehppyd5u6qeh4,001_m8ibaw8vn6hnb3,Deal - Renewal,12361.49,USD,Closed Lost,2025-04-13,2025-06-21,True,False
006_7s1r60f7ilo17p,001_h9nzvmq74f1e7f,Deal - Renewal,17619.1,USD,Closed Won,2023-04-18,2023-07-03,True,True
006_zal52ko2243m0z,001_8ku2y2qqmacw4u,Deal - Expansion,49558.44,USD,Closed Lost,2023-01-13,2023-03-28,True,False
006_w9z9qb4i48ey44,001_fef1vlhwepfsos,Deal - Renewal,7074.52,USD,Qualified,2025-03-01,,False,False
006_vfhh5l7kx2mqn9,001_kr9ed7ixgpnd24,Deal - Renewal,13557.3,USD,Closed Won,2024-12-26,2025-02-13,True,True
006_h9d21wawry14gm,001_7608oij4ef7eaz,Deal - Expansion,10991.26,AED,Closed Lost,2023-10-18,2024-01-14,True,False
006_dpx3nj2o176g4a,001_vf5m3tggce9xqi,Deal - Renewal,35394.47,EUR,Proposal,2025-03-08,,False,False
006_v4s1znfzb0zabg,001_724sjatk992yxe,Deal - Renewal,6900.84,EUR,Qualified,2025-07-25,,False,False
006_zib7eign27es87,001_rrhpwsqx2n0xba,Deal - New,6720.89,EUR,Proposal,2024-11-22,,False,False
006_fmq0ac6rllutg9,001_vn9scj4rf2rl9f,Deal - Renewal,3787.93,USD,Closed Won,2024-11-09,2024-11-24,True,True
006_pfl8utcijjx71x,001_do674jhjh56nzy,Deal - Expansion,20370.46,USD,Closed Lost,2023-05-06,2023-06-10,True,False
006_l3fmto72jpg6fd,001_4nx4hgh68npeuo,Deal - Renewal,21519.23,USD,Negotiation,2025-02-05,,False,False
006_sarnfxpxngjhuz,001_hp9dbi7n6kgxn2,Deal - Expansion,14142.54,USD,Proposal,2023-09-15,,False,False
006_xf8hw56cpqmhwa,001_tov7nub14tnq7x,Deal - New,41527.81,GBP,Closed Won,2024-12-01,2024-12-20,True,True
006_6zsaxkbsrxukm2,001_z9fvlq2x5wyuba,Deal - New,15817.68,USD,Closed Won,2024-04-27,2024-08-05,True,True
006_a6ii4x3usq3rqs,001_biu5pulh75jpgg,Deal - Expansion,15978.16,USD,Closed Lost,2025-03-12,2025-03-29,True,False
006_zijrgje7owuqsr,001_iceq6qekiurls8,Deal - New,8279.54,EUR,Closed Won,2023-02-08,2023-05-25,True,True
006_y25v3ynkbgpe4v,001_6xpsfva5o38z7h,Deal - Expansion,15760.88,USD,Negotiation,2024-04-07,,False,False
006_bh21zmlbjwrq3k,001_l4ltfmn32dqsu7,Deal - Renewal,19940.67,EUR,Qualified,2023-06-28,,False,False
006_e582ujcjcl0i34,001_f2vmiz2v5qiskn,Deal - Expansion,8330.0,EUR,Closed Won,2023-04-26,2023-07-15,True,True
006_7ah62zvxfdflxn,001_6xpsfva5o38z7h,Deal - Expansion,8699.44,GBP,Proposal,2023-10-28,,False,False
006_ren2ayln9lbxt1,001_ninapu5ck7qz2o,Deal - New,11476.08,USD,Closed Won,2024-02-12,2024-03-01,True,True
006_66xw2q8dfy9y84,001_n2ho3zgmymcpmn,Deal - Renewal,15907.31,USD,Negotiation,2024-04-06,,False,False
006_ov8m8nnifswwdo,001_q2td8pztgzf978,Deal - Renewal,8284.0,AED,Closed Lost,2023-11-23,2024-01-05,True,False
006_sr4v1ma1fwl758,001_ge2laqu2nb2qiw,Deal - New,35552.41,USD,Proposal,2024-04-07,,False,False
006_fi6r8sqvogxuur,001_oh2su8agczmj8r,Deal - Renewal,7233.2,USD,Closed Lost,2023-03-02,2023-06-15,True,False
006_ui8saka41a59p4,001_4n3yq5ik5aratj,Deal - Expansion,25324.64,USD,Closed Lost,2024-12-14,2025-03-20,True,False
006_cu25zittt5973y,001_7kf675lnb5wrlf,Deal - New,10592.89,GBP,Negotiation,2023-10-15,,False,False
006_vcruxcvs16x30u,001_wjbx0l7qjojjxv,Deal - Expansion,7514.58,USD,Closed Won,2025-05-23,2025-09-11,True,True
006_5qdbe2ifwp8738,001_iceq6qekiurls8,Deal - Expansion,20141.11,USD,Closed Won,2023-05-30,2023-09-18,True,True
006_6huq4jiwssrwdc,001_50biz31o5ozrdu,Deal - Expansion,16358.24,GBP,Closed Lost,2023-08-29,2023-09-13,True,False
006_b1p2joeo3nfcy4,001_iceq6qekiurls8,Deal - Renewal,10729.14,EUR,Closed Won,2023-11-13,2023-12-05,True,True
006_czjvrcgpovwgia,001_r8bd583iac9c7b,Deal - Renewal,9212.49,EUR,Closed Lost,2024-06-25,2024-08-06,True,False
006_ay8whe3v7pyot7,001_u2ix0q1xyicq7i,Deal - Renewal,20500.46,AED,Negotiation,2023-03-28,,False,False
006_b3aj27hb07ebzh,001_2awy4zpb7oj949,Deal - Expansion,8054.95,USD,Closed Won,2024-07-05,2024-09-04,True,True
006_0rra50agm09i9w,001_6yo2nbo5bvlzd3,Deal - Expansion,34112.49,USD,Proposal,2023-09-26,,False,False
006_vf86q84g29qeay,001_46baw26t9einq3,Deal - Renewal,4781.47,USD,Closed Lost,2025-04-05,2025-07-02,True,False
006_7hlghv96tvv8jv,001_sf701tpppe4mga,Deal - Expansion,27767.76,USD,Negotiation,2024-08-18,,False,False
006_qanyy9awk05elb,001_jeb7517y5eatjq,Deal - New,11429.62,AED,Closed Lost,2023-04-13,2023-05-22,True,False
006_wr65pj6xazgt5l,001_3tz1kvms5vz7dx,Deal - New,17268.47,USD,Qualified,2023-09-23,,False,False
006_wmxr0zpjvmecx9,001_3dntkakswejkyz,Deal - Renewal,15511.44,USD,Closed Lost,2025-10-01,2025-10-22,True,False
006_0vl6nthi64cp3b,001_hg282igcgl5oo3,Deal - Expansion,5685.67,EUR,Closed Won,2023-04-13,2023-07-09,True,True
006_hq57rx75iw38x2,001_3uikxdj8iqstza,Deal - Expansion,15766.42,USD,Closed Lost,2024-12-06,2025-01-31,True,False
006_saxt1nzh9h9omr,001_kkb0sdiklzjs83,Deal - New,17994.04,USD,Qualified,2024-02-19,,False,False
006_cjb99vsr3kd3us,001_36luyx229e9nlm,Deal - Expansion,21117.46,GBP,Closed Won,2025-05-09,2025-05-25,True,True
006_m0d7n8quv23fsy,001_1jf3gntem53efp,Deal - Expansion,22789.04,EUR,Closed Won,2024-09-03,2024-11-04,True,True
006_4joqa08g7kdhu5,001_8ih2ngmj2o0n8r,Deal - New,9775.42,EUR,Closed Lost,2024-01-24,2024-03-23,True,False
006_ofcojxyvb39q2x,001_ofznrycyrvmrn0,Deal - New,11081.2,USD,Closed Lost,2025-07-15,2025-08-13,True,False
006_cdhx62a6zbhwew,001_pgn2v1p67wi9t8,Deal - Expansion,8715.0,USD,Closed Lost,2024-07-29,2024-11-16,True,False
006_ght4w6625geiuq,001_31zv9t4xf79v4i,Deal - Renewal,22152.1,USD,Qualified,2024-03-05,,False,False
006_qe3z1l68zsjfly,001_lc4m438xx4tp8o,Deal - Renewal,7197.04,EUR,Closed Lost,2025-08-22,2025-12-03,True,False
006_0b1nk2cm6k1u6o,001_kdqg0v9w3zuyy2,Deal - Expansion,11476.01,USD,Closed Lost,2023-08-08,2023-09-05,True,False
006_4itdwyeh0p79gs,001_1kfsj1qj2bok9h,Deal - New,18871.64,USD,Closed Won,2023-05-09,2023-06-08,True,True
006_xdv7hl4py6l7a3,001_0lv87824c7npkj,Deal - Renewal,15342.84,USD,Proposal,2024-04-21,,False,False
006_03tn85xjdq4v28,001_afew3phqwb08ux,Deal - New,23088.45,EUR,Closed Lost,2024-07-08,2024-08-23,True,False
006_usxf6icokd4mhx,001_xmqo2r87fi5m60,Deal - Expansion,11199.18,USD,Closed Won,2023-01-26,2023-04-02,True,True
006_614kz9s3hh2pfs,001_t9633syr9ubyaq,Deal - New,17614.9,USD,Closed Lost,2024-05-24,2024-07-04,True,False
006_muqced10c2lilu,001_mihow5opyzpxr5,Deal - New,4483.15,USD,Closed Lost,2025-08-25,2025-12-13,True,False
006_thvcroo3ok3gru,001_5n0xsqzdu4ijud,Deal - Expansion,19027.91,USD,Closed Won,2025-07-14,2025-09-06,True,True
006_ta1wx3rzf11dkw,001_l4ltfmn32dqsu7,Deal - New,26683.85,GBP,Closed Lost,2025-02-20,2025-04-23,True,False
006_d95aoukrtnnc94,001_69xcv788b6wmy7,Deal - Expansion,8067.52,USD,Closed Lost,2023-11-17,2024-01-07,True,False
006_ab8awdgd2x9hdl,001_iceq6qekiurls8,Deal - New,16477.8,USD,Negotiation,2023-05-08,,False,False
006_2w9kob640lb2v2,001_y24swbi9wwmo3o,Deal - Renewal,21916.99,USD,Closed Lost,2025-05-02,2025-06-26,True,False
006_t0nug4vff4du37,001_khyddttv788lr1,Deal - Expansion,32218.26,USD,Closed Lost,2023-09-22,2023-10-26,True,False
006_ts4pdkr9u3gix2,001_6xpsfva5o38z7h,Deal - New,14313.27,USD,Closed Won,2023-06-03,2023-07-26,True,True
006_7fsqtlv5t74rba,001_ronyvxi20lpwu7,Deal - Expansion,7452.84,USD,Closed Won,2023-10-23,2023-11-10,True,True
006_zfebyfdq1s4s1n,001_wdec49xg7xsuvb,Deal - New,34614.77,USD,Negotiation,2024-12-10,,False,False
006_mwwwgblckn83y5,001_lwsyd2tz9xfudc,Deal - Renewal,25430.77,USD,Negotiation,2024-06-24,,False,False
006_5lkbsaqba5hypn,001_4gkew6gons2drm,Deal - Expansion,8805.43,EUR,Closed Lost,2023-11-26,2024-01-04,True,False
006_v8bh0mncdw19xo,001_1c3ruakzgnmx36,Deal - Renewal,16171.25,USD,Qualified,2024-06-07,,False,False
006_652ag0nvhe9mqn,001_afer1ql1z5kcdi,Deal - New,11702.59,GBP,Closed Won,2025-09-10,2025-10-23,True,True
006_mpj3fngpnp6qss,001_at4b2r34p1hjf0,Deal - New,11392.49,USD,Closed Lost,2023-01-24,2023-03-30,True,False
006_e2iivoicl9gciw,001_69xcv788b6wmy7,Deal - New,13602.35,USD,Closed Lost,2024-07-07,2024-08-04,True,False
006_otyg3jpavwzn7t,001_8nw6skg0793oe1,Deal - Expansion,14950.87,EUR,Negotiation,2023-01-20,,False,False
006_tq1e102lbjdsfw,001_4mj7nsz6j3kz9m,Deal - Renewal,9559.44,EUR,Closed Lost,2023-11-30,2024-03-16,True,False
006_asyfnritfrw4nc,001_oq48ws7o9n9dib,Deal - Renewal,22005.17,USD,Negotiation,2024-07-21,,False,False
006_n1p13v9px5t1x3,001_xlo73aq07s3no8,Deal - Renewal,19706.49,USD,Proposal,2025-08-23,,False,False
006_rkt1dgpc85de4i,001_1kfsj1qj2bok9h,Deal - Expansion,49777.51,USD,Negotiation,2025-09-14,,False,False
006_jkjssecgumj6hw,001_gpctj29fze6utn,Deal - New,17879.92,EUR,Closed Won,2025-04-25,2025-07-24,True,True
006_yvtbr6lmvzawrh,001_pd0oidd9ynoi9r,Deal - Renewal,35961.63,EUR,Negotiation,2024-03-31,,False,False
006_umvvds364j1sgh,001_515utoyizzl4kw,Deal - Expansion,25261.4,USD,Closed Lost,2023-07-21,2023-08-19,True,False
006_zpywy7wox98r72,001_m8ibaw8vn6hnb3,Deal - New,3418.11,USD,Proposal,2023-03-13,,False,False
006_zbs21123mmdzur,001_xlo73aq07s3no8,Deal - Expansion,8879.63,USD,Negotiation,2024-07-11,,False,False
006_9a14lktgnvtxmf,001_mg117w7tf0lbxy,Deal - Expansion,7047.32,USD,Closed Lost,2023-05-31,2023-08-12,True,False
006_0il46eqi7hr67u,001_msj4w2aqit8tyn,Deal - Renewal,7994.0,EUR,Closed Won,2024-08-15,2024-09-12,True,True
006_1voetirn1bjbzo,001_v5y8oggeusihwl,Deal - Renewal,26319.01,EUR,Negotiation,2023-01-09,,False,False
006_movgwxhsxm1li2,001_l1rmztb4z563te,Deal - Expansion,11250.8,EUR,Closed Lost,2024-03-07,2024-07-02,True,False
006_p52u0k3a1giib5,001_ofznrycyrvmrn0,Deal - New,19888.5,EUR,Proposal,2023-07-28,,False,False
006_affp9h5g423h59,001_u2ix0q1xyicq7i,Deal - New,47507.6,AED,Qualified,2023-03-07,,False,False
006_b3nj3eas95pttd,001_vk5kkloraln8tr,Deal - Renewal,20944.73,EUR,Closed Won,2024-01-19,2024-03-10,True,True
006_lzq90vy82adcma,001_8h755n7te4hx4v,Deal - Expansion,13464.8,USD,Proposal,2025-08-12,,False,False
006_bkmnei9yfiub5r,001_4aqrdas0htp3sr,Deal - Expansion,36596.92,USD,Closed Lost,2025-02-16,2025-05-12,True,False
006_fw0snix7wa8atb,001_c8hrkzx84n9nvt,Deal - New,5385.17,EUR,Negotiation,2023-06-18,,False,False
006_bkb5spboyhvy83,001_z9fvlq2x5wyuba,Deal - New,17149.86,AED,Negotiation,2023-07-28,,False,False
006_1xy2eg55a875hy,001_70uucop8tllx2m,Deal - Expansion,19338.07,USD,Closed Lost,2025-07-26,2025-08-18,True,False
006_x328k7dnwytgkq,001_98kgphqosmxstr,Deal - Renewal,14033.76,USD,Closed Won,2023-10-29,2024-02-19,True,True
006_0xeq39112frovk,001_zhx9jj2scykobi,Deal - New,9030.76,USD,Closed Won,2023-10-15,2024-02-03,True,True
006_4q4qg5v4t1hkot,001_e6elbmac4oks43,Deal - Expansion,26091.32,USD,Closed Lost,2025-09-26,2025-11-19,True,False
006_86knhkgt4x0dd4,001_4nx4hgh68npeuo,Deal - New,20399.5,EUR,Proposal,2024-10-19,,False,False
006_z1y22bmr4xg9gz,001_p17acw6eaq80nz,Deal - New,13699.44,USD,Closed Lost,2024-06-08,2024-07-31,True,False
006_ruv0b5x4lhabvw,001_zhx9jj2scykobi,Deal - New,6441.82,USD,Closed Lost,2023-11-10,2024-01-13,True,False
006_34sfup1wuryz7s,001_dru6spcv2whelp,Deal - New,12826.21,USD,Proposal,2025-01-02,,False,False
006_1w2eytip31nea3,001_o9w61434s63b40,Deal - Renewal,19325.19,USD,Negotiation,2023-07-04,,False,False
006_min8uuck2i62a1,001_at4b2r34p1hjf0,Deal - Expansion,3955.62,USD,Negotiation,2023-08-10,,False,False
006_c7kyueomqo950u,001_1jf3gntem53efp,Deal - Expansion,16451.6,USD,Negotiation,2023-01-24,,False,False
006_ebxr599ozm9i4g,001_pnn6tx1kg6cycx,Deal - Expansion,12899.84,AED,Closed Won,2024-01-25,2024-02-23,True,True
006_jomogras8x586j,001_fd23v2prk3w799,Deal - Renewal,53201.58,USD,Qualified,2023-10-16,,False,False
006_9eovppj3djbzcx,001_xtewvvrm8eo4y6,Deal - Expansion,10493.29,AED,Closed Won,2023-10-19,2024-01-03,True,True
006_fnzwx1x8prrtt8,001_oh2su8agczmj8r,Deal - Renewal,30702.69,USD,Closed Lost,2023-08-24,2023-11-29,True,False
006_mb0rligkcbvofw,001_g5hrz4a0ch5zv9,Deal - Renewal,13577.09,USD,Closed Lost,2023-10-24,2024-01-19,True,False
006_exoiu41a383jzg,001_cxj36umy0n5xop,Deal - New,12739.83,USD,Closed Lost,2025-07-23,2025-08-26,True,False
006_cjvauzvwhxfopv,001_ef2g3a4x8namfm,Deal - Expansion,29932.45,USD,Negotiation,2024-12-06,,False,False
006_5sda1ysey7o6k0,001_gpctj29fze6utn,Deal - Renewal,8891.75,USD,Negotiation,2023-08-22,,False,False
006_7ja2bresnwd8im,001_9bofh4lpbmrcco,Deal - New,3884.55,AED,Closed Lost,2024-11-19,2025-01-17,True,False
006_qz5q9bxhlydzl1,001_y4cuvusfi760px,Deal - New,8078.76,USD,Proposal,2023-03-06,,False,False
006_7uiepeg1k2zkgz,001_givddkk6mbfn4f,Deal - New,8463.23,USD,Closed Won,2025-05-30,2025-08-02,True,True
006_gmch2pyf8glqoa,001_u2ix0q1xyicq7i,Deal - New,14465.94,USD,Negotiation,2023-01-19,,False,False
006_ein9l5dujwflvu,001_mvu94200rf864l,Deal - New,6924.45,USD,Closed Lost,2024-01-17,2024-03-23,True,False
006_pt1auivb49zvw9,001_1001bprhtq98py,Deal - New,29400.3,USD,Proposal,2025-03-03,,False,False
006_ghtmuibpcjkjvp,001_6kc6mz3ivt23rt,Deal - New,8437.59,USD,Closed Won,2024-03-28,2024-05-25,True,True
006_2ir1i18gpk0jlp,001_pgpyb75fyb4npu,Deal - Renewal,8760.34,USD,Closed Lost,2024-06-14,2024-07-31,True,False
006_cer28t54xt8pxf,001_8ku2y2qqmacw4u,Deal - New,15449.69,AED,Proposal,2024-02-29,,False,False
006_c0w60p1gjooyrh,001_0vj5t15hywejl7,Deal - New,4798.53,USD,Closed Won,2025-09-07,2025-12-08,True,True
006_xzmoy1nj3n2fyp,001_46baw26t9einq3,Deal - New,12614.54,USD,Closed Lost,2024-02-23,2024-05-17,True,False
006_6we7pe5203xiwc,001_wdec49xg7xsuvb,Deal - Renewal,2475.79,USD,Closed Lost,2024-11-11,2025-01-17,True,False
006_uf8t53u7k3cara,001_8htrlcsjlsihpd,Deal - Renewal,25461.52,USD,Closed Lost,2023-01-12,2023-02-07,True,False
006_wwvrhu6vlix21x,001_h2rmn3g45iovrr,Deal - Renewal,3378.0,EUR,Proposal,2025-07-31,,False,False
006_t0cy65gvfj63se,001_2mo0lgaja32gp2,Deal - New,14413.72,EUR,Proposal,2024-10-12,,False,False
006_5f5sh30pjpqbyb,001_t9633syr9ubyaq,Deal - Expansion,22659.06,USD,Closed Lost,2023-12-13,2024-03-25,True,False
006_n4rc4epdfjh2dj,001_q2td8pztgzf978,Deal - New,6111.67,USD,Closed Lost,2024-12-29,2025-01-26,True,False
006_59g7ht6lxwpppg,001_mksf3o7sxw48pp,Deal - New,15840.04,USD,Closed Won,2023-03-08,2023-04-06,True,True
006_5pna5dv85g7jk0,001_l1isqdsft27hdu,Deal - Renewal,9450.07,EUR,Qualified,2024-01-10,,False,False
006_711hmb2ccrvvr8,001_2nl57xi4nnab5o,Deal - New,37995.22,USD,Closed Lost,2023-02-20,2023-04-09,True,False
006_chq3edt9d3uq2a,001_f8529tgvix5ej9,Deal - New,29323.71,USD,Closed Lost,2023-06-28,2023-07-27,True,False
006_jldd55p0flu0hw,001_nfps9b5yqaworq,Deal - Renewal,7242.2,AED,Qualified,2023-07-02,,False,False
006_i9cddrp03i5g7h,001_deq89mf6a5syjl,Deal - New,8692.73,USD,Closed Lost,2025-07-25,2025-10-30,True,False
006_snmuvatdlew43h,001_7q1hk3ijk3w8ld,Deal - New,34878.96,USD,Closed Lost,2025-06-02,2025-08-11,True,False
006_9h3s1z4tlq3swf,001_t9633syr9ubyaq,Deal - Renewal,5730.58,USD,Closed Lost,2023-06-11,2023-08-01,True,False
006_akznakw9zj5yi1,001_q2td8pztgzf978,Deal - Expansion,16176.84,USD,Closed Lost,2024-08-13,2024-10-05,True,False
006_8yoi7o2u1jlu6s,001_g1i3qbj7wujl72,Deal - Expansion,7357.44,USD,Proposal,2023-01-03,,False,False
006_gp8jm14wqzfaw2,001_wjbx0l7qjojjxv,Deal - Renewal,7453.38,EUR,Closed Lost,2023-12-18,2024-01-14,True,False
006_6cbv8prefljr4s,001_71l61rww6d5rtj,Deal - Renewal,24443.13,EUR,Closed Won,2023-06-18,2023-08-25,True,True
006_gf7nyuwedrapvj,001_iay28fpopqqggw,Deal - Renewal,6983.84,USD,Negotiation,2023-05-11,,False,False
006_aorvihwoy5gcvg,001_o9w61434s63b40,Deal - Renewal,12708.53,USD,Negotiation,2023-10-24,,False,False
006_t13xdr4eg1ryc4,001_02ylge9r1d9elu,Deal - Renewal,26868.43,USD,Closed Lost,2024-11-01,2025-02-27,True,False
006_eq47pgqgyacgjg,001_lzphpk4pigohip,Deal - Expansion,30699.4,USD,Negotiation,2024-08-06,,False,False
006_6ek1n8atpkl17v,001_724sjatk992yxe,Deal - New,21201.35,USD,Proposal,2024-06-13,,False,False
006_2yqhqy9d6v9eax,001_iyyj4ff69nq2i7,Deal - New,18186.87,GBP,Proposal,2023-11-07,,False,False
006_eejxcep7j1wvgj,001_eowpwb0dmcnof7,Deal - Renewal,7678.72,EUR,Qualified,2024-05-16,,False,False
