OpportunityId,StageName,CreatedDate
006_e0gw6tyn7bxmn8,Prospecting,2025-03-09
006_e0gw6tyn7bxmn8,Qualified,2025-03-25
006_e0gw6tyn7bxmn8,Negotiation,2025-04-17
006_8pcgnmznrzxm3t,Prospecting,2023-12-01
006_8pcgnmznrzxm3t,Qualified,2023-12-14
006_8pcgnmznrzxm3t,Proposal,2024-01-02
006_8pcgnmznrzxm3t,Negotiation,2024-01-06
006_8pcgnmznrzxm3t,Closed Won,2024-01-22
006_xpdlah9td6gufi,Prospecting,2023-02-03
006_xpdlah9td6gufi,Qualified,2023-02-08
006_xpdlah9td6gufi,Proposal,2023-02-19
006_xpdlah9td6gufi,Negotiation,2023-03-01
006_xpdlah9td6gufi,Closed Lost,2023-03-23
006_0kiilb4z7bfvlo,Prospecting,2024-04-26
006_0kiilb4z7bfvlo,Qualified,2024-04-29
006_0kiilb4z7bfvlo,Proposal,2024-05-18
006_0kiilb4z7bfvlo,Negotiation,2024-05-22
006_obm7v9l2o8sg1i,Prospecting,2024-01-06
006_obm7v9l2o8sg1i,Qualified,2024-01-16
006_obm7v9l2o8sg1i,Proposal,2024-02-01
006_obm7v9l2o8sg1i,Negotiation,2024-02-20
006_obm7v9l2o8sg1i,Closed Won,2024-03-14
006_2gppnl85lkcfmk,Prospecting,2024-04-27
006_2gppnl85lkcfmk,Qualified,2024-05-05
006_2gppnl85lkcfmk,Proposal,2024-05-28
006_2gppnl85lkcfmk,Negotiation,2024-06-17
006_2gppnl85lkcfmk,Closed Lost,2024-07-03
006_693d4mqth85mhq,Prospecting,2024-11-06
006_693d4mqth85mhq,Qualified,2024-11-19
006_693d4mqth85mhq,Proposal,2024-12-06
006_693d4mqth85mhq,Negotiation,2024-12-30
006_693d4mqth85mhq,Closed Won,2025-01-08
006_uynh3ebfwpxnt1,Prospecting,2023-08-22
006_uynh3ebfwpxnt1,Qualified,2023-09-13
006_e31n56lzarq06g,Prospecting,2023-05-12
006_e31n56lzarq06g,Qualified,2023-05-25
006_e31n56lzarq06g,Proposal,2023-06-06
006_e31n56lzarq06g,Negotiation,2023-06-11
006_e31n56lzarq06g,Closed Won,2023-06-29
006_0h0chwwy3fadyh,Prospecting,2023-12-03
006_0h0chwwy3fadyh,Qualified,2023-12-11
006_0h0chwwy3fadyh,Negotiation,2023-12-17
006_b854672q836n1w,Prospecting,2025-07-12
006_b854672q836n1w,Qualified,2025-07-24
006_b854672q836n1w,Negotiation,2025-07-31
006_p32145ge8lybql,Prospecting,2025-08-22
006_p32145ge8lybql,Qualified,2025-09-15
006_p32145ge8lybql,Proposal,2025-09-25
006_p32145ge8lybql,Negotiation,2025-10-10
006_p32145ge8lybql,Closed Lost,2025-10-25
006_mr4gm0nx598kxt,Prospecting,2024-05-24
006_mr4gm0nx598kxt,Qualified,2024-06-12
006_mr4gm0nx598kxt,Proposal,2024-06-19
006_mr4gm0nx598kxt,Negotiation,2024-07-05
006_mr4gm0nx598kxt,Closed Lost,2024-07-10
006_soqpenq83s4d0o,Prospecting,2025-06-05
006_soqpenq83s4d0o,Qualified,2025-06-26
006_soqpenq83s4d0o,Proposal,2025-07-05
006_soqpenq83s4d0o,Negotiation,2025-07-12
006_soqpenq83s4d0o,Closed Won,2025-08-03
006_rqiehrd9ic7txf,Prospecting,2023-02-02
006_rqiehrd9ic7txf,Negotiation,2023-02-12
006_6xtk1zogb4ke45,Prospecting,2024-09-30
006_6xtk1zogb4ke45,Qualified,2024-10-20
006_6xtk1zogb4ke45,Proposal,2024-11-03
006_vlep5tbl97rprq,Prospecting,2025-07-17
006_vlep5tbl97rprq,Qualified,2025-08-02
006_09y4hmdcowkclc,Prospecting,2024-10-31
006_09y4hmdcowkclc,Qualified,2024-11-17
006_09y4hmdcowkclc,Proposal,2024-11-20
006_09y4hmdcowkclc,Negotiation,2024-11-26
006_09y4hmdcowkclc,Closed Lost,2024-12-10
006_k8yuxfytgaexij,Prospecting,2023-11-24
006_k8yuxfytgaexij,Qualified,2023-12-03
006_k8yuxfytgaexij,Proposal,2023-12-20
006_t89o2u7ji9xfjw,Prospecting,2025-08-17
006_t89o2u7ji9xfjw,Proposal,2025-09-07
006_dcqlgocnuf4xwt,Prospecting,2023-09-16
006_dcqlgocnuf4xwt,Qualified,2023-09-30
006_dcqlgocnuf4xwt,Proposal,2023-10-12
006_dcqlgocnuf4xwt,Negotiation,2023-10-29
006_dcqlgocnuf4xwt,Closed Lost,2023-11-20
006_6z8e7kviy6x8p9,Prospecting,2023-07-03
006_6z8e7kviy6x8p9,Qualified,2023-07-09
006_6z8e7kviy6x8p9,Proposal,2023-07-15
006_6z8e7kviy6x8p9,Negotiation,2023-07-18
006_6z8e7kviy6x8p9,Closed Lost,2023-07-28
006_lpucszebr78v6h,Prospecting,2024-12-10
006_lpucszebr78v6h,Qualified,2024-12-25
006_lpucszebr78v6h,Proposal,2025-01-08
006_67srn455u64x2o,Prospecting,2024-04-30
006_67srn455u64x2o,Proposal,2024-05-07
006_49ctrixbdhlb9g,Prospecting,2024-03-29
006_49ctrixbdhlb9g,Qualified,2024-04-03
006_49ctrixbdhlb9g,Proposal,2024-04-15
006_49ctrixbdhlb9g,Negotiation,2024-05-03
006_49ctrixbdhlb9g,Closed Lost,2024-05-18
006_jfta12o7wdd6o2,Prospecting,2023-06-10
006_jfta12o7wdd6o2,Qualified,2023-06-29
006_jfta12o7wdd6o2,Proposal,2023-07-15
006_jfta12o7wdd6o2,Negotiation,2023-07-20
006_jfta12o7wdd6o2,Closed Won,2023-08-11
006_clvc3i5knsepow,Prospecting,2024-07-24
006_clvc3i5knsepow,Qualified,2024-08-09
006_clvc3i5knsepow,Proposal,2024-08-17
006_clvc3i5knsepow,Negotiation,2024-09-04
006_clvc3i5knsepow,Closed Lost,2024-09-26
006_omk3k9tutoa2ru,Prospecting,2023-09-01
006_omk3k9tutoa2ru,Qualified,2023-09-16
006_omk3k9tutoa2ru,Proposal,2023-10-04
006_omk3k9tutoa2ru,Negotiation,2023-10-26
006_omk3k9tutoa2ru,Closed Lost,2023-11-03
006_z06nnvkgieqhnf,Prospecting,2024-01-12
006_z06nnvkgieqhnf,Qualified,2024-02-01
006_z06nnvkgieqhnf,Proposal,2024-02-15
006_z06nnvkgieqhnf,Negotiation,2024-03-09
006_z06nnvkgieqhnf,Closed Lost,2024-03-23
006_rlkvqpjgw23tvn,Prospecting,2024-09-15
006_rlkvqpjgw23tvn,Qualified,2024-10-07
006_rlkvqpjgw23tvn,Proposal,2024-10-11
006_rlkvqpjgw23tvn,Negotiation,2024-10-28
006_rlkvqpjgw23tvn,Closed Lost,2024-11-06
006_ynr8pg8sdt6rnc,Prospecting,2025-05-25
006_ynr8pg8sdt6rnc,Qualified,2025-06-17
006_ynr8pg8sdt6rnc,Proposal,2025-06-27
006_0u5nvbyc49pvh9,Prospecting,2023-10-25
006_0u5nvbyc49pvh9,Qualified,2023-10-31
006_5xhuie72qommeb,Prospecting,2023-06-22
006_5xhuie72qommeb,Qualified,2023-06-26
006_8p1908aksv4ujc,Prospecting,2024-02-26
006_8p1908aksv4ujc,Qualified,2024-03-21
006_8p1908aksv4ujc,Proposal,2024-03-28
006_8p1908aksv4ujc,Negotiation,2024-04-14
006_8p1908aksv4ujc,Closed Won,2024-04-21
006_0eq09gzjsrcnbk,Prospecting,2023-09-01
006_0eq09gzjsrcnbk,Qualified,2023-09-20
006_0eq09gzjsrcnbk,Proposal,2023-10-13
006_0eq09gzjsrcnbk,Negotiation,2023-11-05
006_0eq09gzjsrcnbk,Closed Lost,2023-11-11
006_nvea2k9688mhpk,Prospecting,2025-05-19
006_nvea2k9688mhpk,Qualified,2025-06-10
006_nvea2k9688mhpk,Proposal,2025-06-24
006_nvea2k9688mhpk,Negotiation,2025-07-06
006_nvea2k9688mhpk,Closed Lost,2025-07-19
006_gozi5i2ywte7vp,Prospecting,2025-01-26
006_gozi5i2ywte7vp,Qualified,2025-02-06
006_gozi5i2ywte7vp,Proposal,2025-02-13
006_gozi5i2ywte7vp,Negotiation,2025-03-01
006_gozi5i2ywte7vp,Closed Lost,2025-03-06
006_jlfa5mmb5vesyv,Prospecting,2024-07-03
006_jlfa5mmb5vesyv,Qualified,2024-07-19
006_jlfa5mmb5vesyv,Proposal,2024-07-26
006_jlfa5mmb5vesyv,Negotiation,2024-08-09
006_ey7pwocvv5udan,Prospecting,2024-03-25
006_ey7pwocvv5udan,Proposal,2024-03-31
006_mxshiwttahwvfm,Prospecting,2023-03-01
006_mxshiwttahwvfm,Qualified,2023-03-04
006_u3tuocoyurhaw9,Prospecting,2023-07-27
006_u3tuocoyurhaw9,Qualified,2023-08-14
006_gekabvchtkvgs2,Prospecting,2024-09-27
006_gekabvchtkvgs2,Qualified,2024-10-07
006_gekabvchtkvgs2,Proposal,2024-10-31
006_gekabvchtkvgs2,Negotiation,2024-11-18
006_gekabvchtkvgs2,Closed Lost,2024-11-21
006_088kyg1mzj9qmg,Prospecting,2023-09-08
006_088kyg1mzj9qmg,Qualified,2023-09-23
006_pfii9dg1wts344,Prospecting,2024-12-08
006_pfii9dg1wts344,Qualified,2024-12-30
006_pfii9dg1wts344,Proposal,2025-01-21
006_pfii9dg1wts344,Negotiation,2025-02-13
006_pfii9dg1wts344,Closed Won,2025-02-21
006_0h6xbaryisga8w,Prospecting,2024-08-20
006_0h6xbaryisga8w,Qualified,2024-08-29
006_0h6xbaryisga8w,Proposal,2024-09-13
006_0h6xbaryisga8w,Negotiation,2024-09-21
006_0h6xbaryisga8w,Closed Lost,2024-10-05
006_ganhpa45itr9tq,Prospecting,2025-10-05
006_ganhpa45itr9tq,Qualified,2025-10-18
006_ganhpa45itr9tq,Proposal,2025-10-30
006_ganhpa45itr9tq,Negotiation,2025-11-03
006_ganhpa45itr9tq,Closed Lost,2025-11-19
006_toxq1lshlkov9t,Prospecting,2024-12-12
006_toxq1lshlkov9t,Qualified,2024-12-25
006_toxq1lshlkov9t,Proposal,2025-01-17
006_toxq1lshlkov9t,Negotiation,2025-02-05
006_toxq1lshlkov9t,Closed Lost,2025-02-18
006_my9zrca2qmrg70,Prospecting,2025-02-07
006_my9zrca2qmrg70,Qualified,2025-02-13
006_my9zrca2qmrg70,Proposal,2025-02-24
006_my9zrca2qmrg70,Negotiation,2025-03-13
006_my9zrca2qmrg70,Closed Lost,2025-03-30
006_099f7x22v1o9c2,Prospecting,2025-01-04
006_099f7x22v1o9c2,Qualified,2025-01-28
006_099f7x22v1o9c2,Proposal,2025-02-11
006_099f7x22v1o9c2,Negotiation,2025-02-21
006_099f7x22v1o9c2,Closed Won,2025-03-03
006_vj23zob8hv8utq,Prospecting,2024-10-22
006_vj23zob8hv8utq,Qualified,2024-10-31
006_vj23zob8hv8utq,Proposal,2024-11-14
006_vj23zob8hv8utq,Negotiation,2024-11-27
006_vj23zob8hv8utq,Closed Lost,2024-12-05
006_uddxm7d2tlrhf6,Prospecting,2024-09-06
006_uddxm7d2tlrhf6,Qualified,2024-09-10
006_uddxm7d2tlrhf6,Proposal,2024-09-27
006_uddxm7d2tlrhf6,Negotiation,2024-10-11
006_uddxm7d2tlrhf6,Closed Lost,2024-10-27
006_7va9d8atjododz,Prospecting,2025-04-28
006_7va9d8atjododz,Qualified,2025-05-14
006_7va9d8atjododz,Proposal,2025-05-28
006_7va9d8atjododz,Negotiation,2025-06-21
006_7va9d8atjododz,Closed Won,2025-07-07
006_x63j4r60r03hl6,Prospecting,2023-04-12
006_x63j4r60r03hl6,Qualified,2023-04-21
006_x63j4r60r03hl6,Proposal,2023-05-01
006_x63j4r60r03hl6,Negotiation,2023-05-18
006_knpv028e4l0t1o,Prospecting,2023-06-15
006_knpv028e4l0t1o,Qualified,2023-06-20
006_knpv028e4l0t1o,Proposal,2023-07-07
006_knpv028e4l0t1o,Negotiation,2023-07-10
006_knpv028e4l0t1o,Closed Won,2023-07-31
006_drlejj0c5oq5h3,Prospecting,2025-06-14
006_drlejj0c5oq5h3,Qualified,2025-06-21
006_drlejj0c5oq5h3,Proposal,2025-07-12
006_drlejj0c5oq5h3,Negotiation,2025-07-22
006_drlejj0c5oq5h3,Closed Lost,2025-08-04
006_cxuryjksi7qwk9,Prospecting,2024-09-20
006_cxuryjksi7qwk9,Qualified,2024-10-09
006_cxuryjksi7qwk9,Proposal,2024-10-26
006_cxuryjksi7qwk9,Negotiation,2024-11-18
006_j5esn8zas2jz49,Prospecting,2024-02-03
006_j5esn8zas2jz49,Qualified,2024-02-16
006_j5esn8zas2jz49,Proposal,2024-03-06
006_j5esn8zas2jz49,Negotiation,2024-03-29
006_j5esn8zas2jz49,Closed Won,2024-04-19
006_tb2pmocgikx454,Prospecting,2024-07-17
006_tb2pmocgikx454,Proposal,2024-08-02
006_jgjv5mhuuxkxdw,Prospecting,2024-12-31
006_jgjv5mhuuxkxdw,Qualified,2025-01-04
006_jgjv5mhuuxkxdw,Proposal,2025-01-24
006_jgjv5mhuuxkxdw,Negotiation,2025-02-01
006_jgjv5mhuuxkxdw,Closed Won,2025-02-04
006_y4f7jxyl41n429,Prospecting,2025-02-03
006_y4f7jxyl41n429,Qualified,2025-02-12
006_y4f7jxyl41n429,Proposal,2025-03-08
006_y4f7jxyl41n429,Negotiation,2025-03-27
006_y4f7jxyl41n429,Closed Won,2025-04-14
006_lwfn6dahx6gr9l,Prospecting,2024-09-23
006_lwfn6dahx6gr9l,Qualified,2024-09-30
006_lwfn6dahx6gr9l,Proposal,2024-10-09
006_lwfn6dahx6gr9l,Negotiation,2024-10-17
006_lwfn6dahx6gr9l,Closed Lost,2024-10-27
006_60ymx8q19qye6k,Prospecting,2023-11-14
006_60ymx8q19qye6k,Qualified,2023-11-27
006_60ymx8q19qye6k,Proposal,2023-12-18
006_60ymx8q19qye6k,Negotiation,2024-01-01
006_60ymx8q19qye6k,Closed Won,2024-01-10
006_9yu0gu99mxi1w1,Prospecting,2023-01-08
006_9yu0gu99mxi1w1,Qualified,2023-01-28
006_cqxczqrz11jljl,Prospecting,2023-08-31
006_cqxczqrz11jljl,Negotiation,2023-09-16
006_mv4b79vbtmh100,Prospecting,2023-09-09
006_mv4b79vbtmh100,Qualified,2023-09-18
006_mv4b79vbtmh100,Proposal,2023-09-23
006_mv4b79vbtmh100,Negotiation,2023-10-02
006_mv4b79vbtmh100,Closed Won,2023-10-05
006_wnocpushipcspy,Prospecting,2023-07-07
006_wnocpushipcspy,Qualified,2023-07-26
006_wnocpushipcspy,Proposal,2023-08-03
006_wnocpushipcspy,Negotiation,2023-08-18
006_wnocpushipcspy,Closed Lost,2023-09-01
006_kdy3vehngbhduj,Prospecting,2024-10-30
006_kdy3vehngbhduj,Qualified,2024-11-16
006_kdy3vehngbhduj,Proposal,2024-11-30
006_u0rx2tlihpesef,Prospecting,2024-01-11
006_u0rx2tlihpesef,Qualified,2024-01-25
006_u0rx2tlihpesef,Proposal,2024-01-30
006_u0rx2tlihpesef,Negotiation,2024-02-22
006_u0rx2tlihpesef,Closed Lost,2024-03-12
006_f4zecg3rwlk73l,Prospecting,2023-07-25
006_f4zecg3rwlk73l,Qualified,2023-08-02
006_7bmd92tzt7umbg,Prospecting,2024-10-29
006_7bmd92tzt7umbg,Qualified,2024-11-02
006_7bmd92tzt7umbg,Proposal,2024-11-17
006_7bmd92tzt7umbg,Negotiation,2024-11-20
006_7bmd92tzt7umbg,Closed Lost,2024-12-08
006_551op4m7hopf4f,Prospecting,2024-08-19
006_551op4m7hopf4f,Qualified,2024-09-09
006_551op4m7hopf4f,Proposal,2024-09-12
006_551op4m7hopf4f,Negotiation,2024-09-26
006_551op4m7hopf4f,Closed Won,2024-10-16
006_ap1hi1oxbddyov,Prospecting,2023-07-25
006_ap1hi1oxbddyov,Qualified,2023-08-15
006_ap1hi1oxbddyov,Proposal,2023-08-19
006_ap1hi1oxbddyov,Negotiation,2023-09-06
006_ap1hi1oxbddyov,Closed Won,2023-09-28
006_o2xwp40s5ufqte,Prospecting,2024-12-01
006_o2xwp40s5ufqte,Qualified,2024-12-10
006_o2xwp40s5ufqte,Proposal,2024-12-21
006_o2xwp40s5ufqte,Negotiation,2025-01-08
006_o2xwp40s5ufqte,Closed Lost,2025-01-19
006_6q1pjrhmz20817,Prospecting,2025-02-13
006_6q1pjrhmz20817,Qualified,2025-03-01
006_6q1pjrhmz20817,Proposal,2025-03-08
006_zq11sj5x73wpi6,Prospecting,2024-07-07
006_zq11sj5x73wpi6,Qualified,2024-07-11
006_zq11sj5x73wpi6,Proposal,2024-07-23
006_zq11sj5x73wpi6,Negotiation,2024-08-15
006_zq11sj5x73wpi6,Closed Won,2024-09-07
006_7dayljov78ph1a,Prospecting,2024-01-03
006_7dayljov78ph1a,Negotiation,2024-01-14
006_t6pv058zfhiokw,Prospecting,2025-06-23
006_t6pv058zfhiokw,Qualified,2025-07-07
006_t6pv058zfhiokw,Proposal,2025-07-23
006_t6pv058zfhiokw,Negotiation,2025-08-01
006_t6pv058zfhiokw,Closed Lost,2025-08-18
006_3ocfovympk43xb,Prospecting,2024-11-16
006_3ocfovympk43xb,Qualified,2024-12-03
006_xuc5hzwj8001o5,Prospecting,2023-11-04
006_xuc5hzwj8001o5,Qualified,2023-11-26
006_xuc5hzwj8001o5,Proposal,2023-12-10
006_xuc5hzwj8001o5,Negotiation,2023-12-20
006_xuc5hzwj8001o5,Closed Lost,2024-01-07
006_lswt74m80l85b3,Prospecting,2024-12-18
006_lswt74m80l85b3,Qualified,2024-12-24
006_lswt74m80l85b3,Proposal,2025-01-16
006_lswt74m80l85b3,Negotiation,2025-01-28
006_lswt74m80l85b3,Closed Won,2025-02-01
006_9yt87z2yk77d6v,Prospecting,2023-02-16
006_9yt87z2yk77d6v,Qualified,2023-02-26
006_9yt87z2yk77d6v,Proposal,2023-03-12
006_9yt87z2yk77d6v,Negotiation,2023-03-23
006_9yt87z2yk77d6v,Closed Lost,2023-04-10
006_5ln6qc5vphiuvs,Prospecting,2024-07-11
006_5ln6qc5vphiuvs,Qualified,2024-07-19
006_5ln6qc5vphiuvs,Proposal,2024-07-23
006_5ln6qc5vphiuvs,Negotiation,2024-08-12
006_5ln6qc5vphiuvs,Closed Lost,2024-09-02
006_1setq7bes9xsza,Prospecting,2023-02-20
006_1setq7bes9xsza,Qualified,2023-03-16
006_1setq7bes9xsza,Proposal,2023-04-01
006_bg3sb7t0fmohxx,Prospecting,2023-10-26
006_bg3sb7t0fmohxx,Qualified,2023-11-14
006_bg3sb7t0fmohxx,Proposal,2023-12-06
006_bg3sb7t0fmohxx,Negotiation,2023-12-21
006_bg3sb7t0fmohxx,Closed Lost,2023-12-30
006_8wq9go4vlnpfdw,Prospecting,2024-03-03
006_8wq9go4vlnpfdw,Qualified,2024-03-17
006_8wq9go4vlnpfdw,Proposal,2024-04-08
006_8wq9go4vlnpfdw,Negotiation,2024-04-29
006_8wq9go4vlnpfdw,Closed Lost,2024-05-08
006_76k6kmel6xekqc,Prospecting,2025-01-07
006_76k6kmel6xekqc,Qualified,2025-01-11
006_76k6kmel6xekqc,Proposal,2025-01-23
006_76k6kmel6xekqc,Negotiation,2025-01-26
006_76k6kmel6xekqc,Closed Lost,2025-02-01
006_dzxjlegqmwxxo7,Prospecting,2025-10-04
006_dzxjlegqmwxxo7,Proposal,2025-10-22
006_hoeogmla1hrfcf,Prospecting,2023-07-30
006_hoeogmla1hrfcf,Qualified,2023-08-03
006_hoeogmla1hrfcf,Proposal,2023-08-20
006_hoeogmla1hrfcf,Negotiation,2023-08-28
006_hoeogmla1hrfcf,Closed Lost,2023-09-11
006_cadj8t1vy4r2zl,Prospecting,2023-05-29
006_cadj8t1vy4r2zl,Proposal,2023-06-16
006_rd8pmstv0ab8ab,Prospecting,2023-09-30
006_rd8pmstv0ab8ab,Qualified,2023-10-06
006_rd8pmstv0ab8ab,Proposal,2023-10-29
006_rd8pmstv0ab8ab,Negotiation,2023-11-11
006_rd8pmstv0ab8ab,Closed Won,2023-12-04
006_sgfzzescsxayqa,Prospecting,2025-05-31
006_sgfzzescsxayqa,Qualified,2025-06-16
006_sgfzzescsxayqa,Proposal,2025-06-29
006_y881ecdom8liv4,Prospecting,2024-01-24
006_y881ecdom8liv4,Qualified,2024-02-07
006_y881ecdom8liv4,Proposal,2024-02-18
006_y881ecdom8liv4,Negotiation,2024-03-06
006_y881ecdom8liv4,Closed Lost,2024-03-11
006_zs9jfto7btqhbl,Prospecting,2024-02-13
006_zs9jfto7btqhbl,Qualified,2024-02-22
006_zs9jfto7btqhbl,Proposal,2024-03-14
006_zs9jfto7btqhbl,Negotiation,2024-04-07
006_zs9jfto7btqhbl,Closed Won,2024-04-10
006_ejhn2mwc22oam8,Prospecting,2024-11-02
006_ejhn2mwc22oam8,Qualified,2024-11-20
006_ejhn2mwc22oam8,Proposal,2024-11-26
006_ejhn2mwc22oam8,Negotiation,2024-12-15
006_ejhn2mwc22oam8,Closed Lost,2024-12-24
006_8knphngd719pr8,Prospecting,2025-05-22
006_8knphngd719pr8,Qualified,2025-05-30
006_8knphngd719pr8,Proposal,2025-06-23
006_n9ho5m8nqn0j1s,Prospecting,2023-01-12
006_n9ho5m8nqn0j1s,Proposal,2023-01-17
006_kjzaa8ugu935km,Prospecting,2025-01-11
006_kjzaa8ugu935km,Qualified,2025-01-31
006_kjzaa8ugu935km,Proposal,2025-02-16
006_nsshfxy0frmy91,Prospecting,2025-04-17
006_nsshfxy0frmy91,Qualified,2025-05-07
006_nsshfxy0frmy91,Proposal,2025-05-22
006_nsshfxy0frmy91,Negotiation,2025-06-02
006_nsshfxy0frmy91,Closed Lost,2025-06-14
006_da8arqnxwl3vcg,Prospecting,2025-06-13
006_da8arqnxwl3vcg,Proposal,2025-06-18
006_egjsuv1wwm9bvc,Prospecting,2025-01-01
006_egjsuv1wwm9bvc,Proposal,2025-01-05
006_skwj9u86t012zt,Prospecting,2023-03-11
006_skwj9u86t012zt,Qualified,2023-03-25
006_skwj9u86t012zt,Proposal,2023-04-12
006_skwj9u86t012zt,Negotiation,2023-04-22
006_qa8ezjmz5jo7wp,Prospecting,2024-06-17
006_qa8ezjmz5jo7wp,Qualified,2024-06-29
006_qa8ezjmz5jo7wp,Negotiation,2024-07-20
006_tqs8nhkdbeddif,Prospecting,2024-02-29
006_tqs8nhkdbeddif,Qualified,2024-03-03
006_0yn3utbfsmdnh2,Prospecting,2025-09-30
006_0yn3utbfsmdnh2,Qualified,2025-10-08
006_0yn3utbfsmdnh2,Proposal,2025-10-11
006_0yn3utbfsmdnh2,Negotiation,2025-10-27
006_0yn3utbfsmdnh2,Closed Lost,2025-11-06
006_9djhn3jp9cbgav,Prospecting,2023-10-23
006_9djhn3jp9cbgav,Qualified,2023-11-06
006_r14x6ri6lfvdry,Prospecting,2023-01-28
006_r14x6ri6lfvdry,Qualified,2023-02-09
006_r14x6ri6lfvdry,Proposal,2023-02-15
006_r14x6ri6lfvdry,Negotiation,2023-02-27
006_dgelthmjwef6im,Prospecting,2023-09-07
006_dgelthmjwef6im,Qualified,2023-09-28
006_dgelthmjwef6im,Proposal,2023-10-09
006_dgelthmjwef6im,Negotiation,2023-10-20
006_dgelthmjwef6im,Closed Won,2023-11-09
006_ppf2msh4hui0zk,Prospecting,2023-08-30
006_ppf2msh4hui0zk,Qualified,2023-09-12
006_ppf2msh4hui0zk,Proposal,2023-09-16
006_ppf2msh4hui0zk,Negotiation,2023-10-08
006_arxsf1p3zm0c9y,Prospecting,2023-04-06
006_arxsf1p3zm0c9y,Qualified,2023-04-22
006_arxsf1p3zm0c9y,Proposal,2023-04-29
006_arxsf1p3zm0c9y,Negotiation,2023-05-06
006_arxsf1p3zm0c9y,Closed Lost,2023-05-10
006_ougya1hub26mof,Prospecting,2024-03-30
006_ougya1hub26mof,Qualified,2024-04-11
006_ougya1hub26mof,Proposal,2024-04-28
006_ougya1hub26mof,Negotiation,2024-05-17
006_skk90pbmjj71f1,Prospecting,2023-05-11
006_skk90pbmjj71f1,Qualified,2023-06-01
006_skk90pbmjj71f1,Proposal,2023-06-16
006_skk90pbmjj71f1,Negotiation,2023-06-20
006_skk90pbmjj71f1,Closed Won,2023-06-26
006_670oorjlil51rs,Prospecting,2025-04-30
006_670oorjlil51rs,Qualified,2025-05-04
006_670oorjlil51rs,Proposal,2025-05-07
006_13lxlwwqwef0p9,Prospecting,2024-10-14
006_13lxlwwqwef0p9,Qualified,2024-11-07
006_13lxlwwqwef0p9,Proposal,2024-11-18
006_13lxlwwqwef0p9,Negotiation,2024-11-23
006_13lxlwwqwef0p9,Closed Lost,2024-12-09
006_qms7bonx4r99ni,Prospecting,2024-10-12
006_qms7bonx4r99ni,Qualified,2024-10-16
006_qms7bonx4r99ni,Proposal,2024-11-09
006_qms7bonx4r99ni,Negotiation,2024-11-27
006_qms7bonx4r99ni,Closed Won,2024-12-16
006_w0ry0dc22qc2sl,Prospecting,2023-03-06
006_w0ry0dc22qc2sl,Qualified,2023-03-28
006_w0ry0dc22qc2sl,Proposal,2023-04-14
006_joptjsrb34r2yn,Prospecting,2024-06-02
006_joptjsrb34r2yn,Qualified,2024-06-12
006_joptjsrb34r2yn,Proposal,2024-06-24
006_joptjsrb34r2yn,Negotiation,2024-07-03
006_joptjsrb34r2yn,Closed Lost,2024-07-06
006_zt4j7ouzs685w3,Prospecting,2023-08-24
006_zt4j7ouzs685w3,Qualified,2023-09-07
006_zt4j7ouzs685w3,Proposal,2023-09-14
006_zt4j7ouzs685w3,Negotiation,2023-10-02
006_zt4j7ouzs685w3,Closed Won,2023-10-26
006_cvdb5vrh0v4k6g,Prospecting,2024-06-13
006_cvdb5vrh0v4k6g,Qualified,2024-06-27
006_uggjcypmscevkb,Prospecting,2025-06-01
006_uggjcypmscevkb,Proposal,2025-06-14
006_qhbft5yjptgx7t,Prospecting,2024-09-10
006_qhbft5yjptgx7t,Qualified,2024-09-21
006_qhbft5yjptgx7t,Proposal,2024-10-14
006_qhbft5yjptgx7t,Negotiation,2024-10-28
006_qhbft5yjptgx7t,Closed Won,2024-11-07
006_mjg6a6twr220os,Prospecting,2024-04-04
006_mjg6a6twr220os,Qualified,2024-04-24
006_mjg6a6twr220os,Proposal,2024-05-15
006_wmet4ecjwggq1z,Prospecting,2023-03-17
006_wmet4ecjwggq1z,Qualified,2023-04-06
006_wmet4ecjwggq1z,Proposal,2023-04-20
006_wmet4ecjwggq1z,Negotiation,2023-05-04
006_wmet4ecjwggq1z,Closed Won,2023-05-24
006_ttb1f21gsd7b7h,Prospecting,2023-03-25
006_ttb1f21gsd7b7h,Qualified,2023-04-03
006_ttb1f21gsd7b7h,Proposal,2023-04-09
006_ttb1f21gsd7b7h,Negotiation,2023-04-19
006_ttb1f21gsd7b7h,Closed Won,2023-05-09
006_fulaxkr4litjjh,Prospecting,2023-03-30
006_fulaxkr4litjjh,Qualified,2023-04-05
006_fulaxkr4litjjh,Proposal,2023-04-09
006_fulaxkr4litjjh,Negotiation,2023-05-03
006_fulaxkr4litjjh,Closed Won,2023-05-18
006_yju1xuuql9c8w9,Prospecting,2024-09-04
006_yju1xuuql9c8w9,Qualified,2024-09-28
006_yju1xuuql9c8w9,Proposal,2024-10-05
006_yju1xuuql9c8w9,Negotiation,2024-10-25
006_yju1xuuql9c8w9,Closed Won,2024-10-31
006_p5b6w2z2gl13g7,Prospecting,2025-07-16
006_p5b6w2z2gl13g7,Qualified,2025-08-03
006_p5b6w2z2gl13g7,Proposal,2025-08-16
006_p5b6w2z2gl13g7,Negotiation,2025-08-19
006_p5b6w2z2gl13g7,Closed Lost,2025-08-27
006_1arzh2jq95w83v,Prospecting,2024-09-07
006_1arzh2jq95w83v,Qualified,2024-09-28
006_1arzh2jq95w83v,Proposal,2024-10-14
006_1arzh2jq95w83v,Negotiation,2024-11-07
